股票代码,股票名称,所属行业
603816,顾家家居,轻工制造
603021,ST华鹏,轻工制造
603429,*ST集友,轻工制造
002229,鸿博股份,轻工制造
603899,晨光股份,轻工制造
002572,索菲亚,轻工制造
002846,英联股份,轻工制造
603661,恒林股份,轻工制造
600308,华泰股份,轻工制造
002014,永新股份,轻工制造
920445,龙竹科技,轻工制造
601996,丰林集团,轻工制造
301287,康力源,轻工制造
002078,太阳纸业,轻工制造
301198,喜悦智行,轻工制造
001279,强邦新材,轻工制造
603833,欧派家居,轻工制造
002565,顺灏股份,轻工制造
002799,环球印务,轻工制造
600235,民丰特纸,轻工制造
002489,浙江永强,轻工制造
002348,高乐股份,轻工制造
003012,东鹏控股,轻工制造
301101,明月镜片,轻工制造
001368,通达创智,轻工制造
601968,宝钢包装,轻工制造
002678,珠江钢琴,轻工制造
002735,王子新材,轻工制造
300220,金运激光,轻工制造
300651,金陵体育,轻工制造
002374,中锐股份,轻工制造
603385,惠达卫浴,轻工制造
002117,东港股份,轻工制造
600210,紫江企业,轻工制造
603326,我乐家居,轻工制造
300640,德艺文创,轻工制造
002191,劲嘉股份,轻工制造
003003,天元股份,轻工制造
002752,昇兴股份,轻工制造
002798,帝欧水华,轻工制造
600356,恒丰纸业,轻工制造
002599,盛通股份,轻工制造
000910,大亚圣象,轻工制造
600963,岳阳林纸,轻工制造
002701,奥瑞金,轻工制造
603091,众鑫股份,轻工制造
002790,瑞尔特,轻工制造
002899,英派斯,轻工制造
603848,好太太,轻工制造
301336,趣睡科技,轻工制造
603600,永艺股份,轻工制造
002303,美盈森,轻工制造
600433,冠豪高新,轻工制造
002228,合兴包装,轻工制造
301595,太力科技,轻工制造
605080,浙江自然,轻工制造
605500,森林包装,轻工制造
001211,双枪科技,轻工制造
920075,柏星龙,轻工制造
603208,江山欧派,轻工制造
301501,恒鑫生活,轻工制造
603022,新通联,轻工制造
301296,新巨丰,轻工制造
002292,奥飞娱乐,轻工制造
002103,广博股份,轻工制造
301469,恒达新材,轻工制造
001356,富岭股份,轻工制造
603180,金牌家居,轻工制造
603195,公牛集团,轻工制造
001322,箭牌家居,轻工制造
603284,林平发展,轻工制造
600793,宜宾纸业,轻工制造
605268,王力安防,轻工制造
001216,华瓷股份,轻工制造
301055,张小泉,轻工制造
605377,华旺科技,轻工制造
002084,海鸥住工,轻工制造
603408,建霖家居,轻工制造
301223,中荣股份,轻工制造
603216,梦天家居,轻工制造
603801,志邦家居,轻工制造
603499,翔港科技,轻工制造
301193,家联科技,轻工制造
002162,悦心健康,轻工制造
002862,实丰文化,轻工制造
301061,匠心家居,轻工制造
301011,华立科技,轻工制造
301575,艾芬达,轻工制造
300501,海顺新材,轻工制造
002918,蒙娜丽莎,轻工制造
301113,雅艺科技,轻工制造
603818,曲美家居,轻工制造
300993,玉马科技,轻工制造
301355,南王科技,轻工制造
301227,森鹰窗业,轻工制造
002235,安妮股份,轻工制造
301376,致欧科技,轻工制造
600567,山鹰国际,轻工制造
300703,创源股份,轻工制造
603221,爱丽家居,轻工制造
000812,陕西金叶,轻工制造
603607,京华激光,轻工制造
001222,源飞宠物,轻工制造
002521,齐峰新材,轻工制造
002094,青岛金王,轻工制造
002615,哈尔斯,轻工制造
001386,马可波罗,轻工制造
600103,青山纸业,轻工制造
920163,方大新材,轻工制造
002969,嘉美包装,轻工制造
001238,浙江正特,轻工制造
300729,乐歌股份,轻工制造
002012,凯恩股份,轻工制造
300883,龙利得,轻工制造
603058,永吉股份,轻工制造
920394,民士达,轻工制造
301356,天振股份,轻工制造
301335,天元宠物,轻工制造
001323,慕思股份,轻工制造
603709,中源家居,轻工制造
002301,齐心集团,轻工制造
000488,ST晨鸣,轻工制造
605099,共创草坪,轻工制造
301588,美新科技,轻工制造
200488,ST晨鸣B,轻工制造
301004,嘉益股份,轻工制造
002575,群兴玩具,轻工制造
603725,天安新材,轻工制造
603226,菲林格尔,轻工制造
300616,尚品宅配,轻工制造
605007,五洲特纸,轻工制造
920392,佳合科技,轻工制造
002067,景兴纸业,轻工制造
002787,华源控股,轻工制造
920204,沪江材料,轻工制造
600076,康欣新材,轻工制造
300329,海伦钢琴,轻工制造
601515,衢州东峰,轻工制造
605155,西大门,轻工制造
920132,泰鹏智能,轻工制造
001300,三柏硕,轻工制造
603615,茶花股份,轻工制造
920274,宏裕包材,轻工制造
002836,新宏泽,轻工制造
603610,麒盛科技,轻工制造
300749,顶固集创,轻工制造
301062,上海艾录,轻工制造
920765,美之高,轻工制造
600337,美克家居,轻工制造
603687,大胜达,轻工制造
603898,好莱客,轻工制造
002631,德尔未来,轻工制造
600966,博汇纸业,轻工制造
603733,仙鹤股份,轻工制造
603313,梦百合,轻工制造
603008,喜临门,轻工制造
603992,松霖科技,轻工制造
603863,松炀资源,轻工制造
600295,鄂尔多斯,冶钢原料
600382,广东明珠,冶钢原料
000629,钒钛股份,冶钢原料
000923,河钢资源,冶钢原料
900936,鄂资Ｂ股,冶钢原料
000655,金岭矿业,冶钢原料
601121,宝地矿业,冶钢原料
600516,方大炭素,冶钢原料
001203,大中矿业,冶钢原料
003011,海象新材,瓷砖地板
003012,东鹏控股,瓷砖地板
002798,帝欧水华,瓷砖地板
000910,大亚圣象,瓷砖地板
002162,悦心健康,瓷砖地板
002918,蒙娜丽莎,瓷砖地板
603221,爱丽家居,瓷砖地板
001386,马可波罗,瓷砖地板
301356,天振股份,瓷砖地板
301588,美新科技,瓷砖地板
603725,天安新材,瓷砖地板
603226,菲林格尔,瓷砖地板
600336,澳柯玛,冰洗
001387,雪祺电气,冰洗
000521,长虹美菱,冰洗
600983,惠而浦,冰洗
200521,虹美菱B,冰洗
000016,深康佳Ａ,冰洗
002668,TCL智家,冰洗
200016,深康佳Ｂ,冰洗
600690,海尔智家,冰洗
603272,联翔股份,家居用品
603389,*ST亚振,家居用品
603838,*ST四通,家居用品
003011,海象新材,家居用品
002571,德力股份,家居用品
002853,皮阿诺,家居用品
001221,悍高集团,家居用品
603021,ST华鹏,家居用品
603816,顾家家居,家居用品
002572,索菲亚,家居用品
603661,恒林股份,家居用品
920445,龙竹科技,家居用品
601996,丰林集团,家居用品
603833,欧派家居,家居用品
002489,浙江永强,家居用品
003012,东鹏控股,家居用品
603385,惠达卫浴,家居用品
603326,我乐家居,家居用品
300640,德艺文创,家居用品
002798,帝欧水华,家居用品
000910,大亚圣象,家居用品
002790,瑞尔特,家居用品
603848,好太太,家居用品
301336,趣睡科技,家居用品
603600,永艺股份,家居用品
301595,太力科技,家居用品
001211,双枪科技,家居用品
603208,江山欧派,家居用品
301501,恒鑫生活,家居用品
001356,富岭股份,家居用品
603180,金牌家居,家居用品
603195,公牛集团,家居用品
001322,箭牌家居,家居用品
605268,王力安防,家居用品
001216,华瓷股份,家居用品
301055,张小泉,家居用品
002084,海鸥住工,家居用品
603408,建霖家居,家居用品
603216,梦天家居,家居用品
603801,志邦家居,家居用品
002162,悦心健康,家居用品
301061,匠心家居,家居用品
301575,艾芬达,家居用品
301193,家联科技,家居用品
002918,蒙娜丽莎,家居用品
301113,雅艺科技,家居用品
603818,曲美家居,家居用品
300993,玉马科技,家居用品
301227,森鹰窗业,家居用品
301376,致欧科技,家居用品
603221,爱丽家居,家居用品
002094,青岛金王,家居用品
002615,哈尔斯,家居用品
001386,马可波罗,家居用品
300729,乐歌股份,家居用品
301356,天振股份,家居用品
001323,慕思股份,家居用品
603709,中源家居,家居用品
301588,美新科技,家居用品
301004,嘉益股份,家居用品
603725,天安新材,家居用品
605099,共创草坪,家居用品
603226,菲林格尔,家居用品
300616,尚品宅配,家居用品
605155,西大门,家居用品
920132,泰鹏智能,家居用品
603615,茶花股份,家居用品
603610,麒盛科技,家居用品
300749,顶固集创,家居用品
920765,美之高,家居用品
600337,美克家居,家居用品
603898,好莱客,家居用品
002631,德尔未来,家居用品
603313,梦百合,家居用品
603008,喜临门,家居用品
603992,松霖科技,家居用品
300461,田中精机,其他自动化设备
301568,思泰克,其他自动化设备
688003,天准科技,其他自动化设备
688215,瑞晟智能,其他自动化设备
603960,克来机电,其他自动化设备
688306,均普智能,其他自动化设备
605186,健麾信息,其他自动化设备
920396,常辅股份,其他自动化设备
603082,北自科技,其他自动化设备
688310,迈得医疗,其他自动化设备
301312,智立方,其他自动化设备
688686,奥普特,其他自动化设备
920035,精创电气,其他自动化设备
688623,双元科技,其他自动化设备
301512,智信精密,其他自动化设备
300400,劲拓股份,其他自动化设备
688816,易思维,其他自动化设备
300802,矩子科技,其他自动化设备
300486,东杰智能,其他自动化设备
301029,怡合达,其他自动化设备
688329,艾隆科技,其他自动化设备
688097,博众精工,其他自动化设备
001223,欧克科技,其他自动化设备
300757,罗博特科,其他自动化设备
688455,科捷智能,其他自动化设备
688125,安达智能,其他自动化设备
300097,ST智云,其他自动化设备
002847,盐津铺子,零食
000716,黑芝麻,零食
300972,万辰集团,零食
002557,洽洽食品,零食
003000,劲仔食品,零食
603719,良品铺子,零食
300783,三只松鼠,零食
603777,来伊份,零食
002991,甘源食品,零食
002582,好想你,零食
603697,有友食品,零食
603618,杭电股份,线缆部件及其他
603897,长城科技,线缆部件及其他
605196,华通线缆,线缆部件及其他
603606,东方电缆,线缆部件及其他
002471,中超控股,线缆部件及其他
300265,通光线缆,线缆部件及其他
001208,华菱线缆,线缆部件及其他
605222,起帆电缆,线缆部件及其他
002879,长缆科技,线缆部件及其他
002882,金龙羽,线缆部件及其他
002300,太阳电缆,线缆部件及其他
920018,宏远股份,线缆部件及其他
301082,久盛电气,线缆部件及其他
600869,远东股份,线缆部件及其他
002560,通达股份,线缆部件及其他
002276,万马股份,线缆部件及其他
600577,精达股份,线缆部件及其他
600067,冠城新材,线缆部件及其他
600973,宝胜股份,线缆部件及其他
920037,广信科技,线缆部件及其他
920639,晨光电缆,线缆部件及其他
603333,尚纬股份,线缆部件及其他
002451,摩恩电气,线缆部件及其他
688226,威腾电气,线缆部件及其他
300933,中辰股份,线缆部件及其他
920118,太湖远大,线缆部件及其他
002953,日丰股份,线缆部件及其他
002498,汉缆股份,线缆部件及其他
301439,泓淋电力,线缆部件及其他
920682,球冠电缆,线缆部件及其他
002692,远程股份,线缆部件及其他
603530,神马电力,线缆部件及其他
300069,金利华电,线缆部件及其他
002533,金杯电工,线缆部件及其他
001382,新亚电缆,线缆部件及其他
002606,大连电瓷,线缆部件及其他
601700,风范股份,线缆部件及其他
603577,汇金通,线缆部件及其他
000720,新能泰山,线缆部件及其他
300065,海兰信,航海装备Ⅲ
300600,国瑞科技,航海装备Ⅲ
300008,天海防务,航海装备Ⅲ
300810,中科海讯,航海装备Ⅲ
300589,江龙船艇,航海装备Ⅲ
601890,亚星锚链,航海装备Ⅲ
600764,中国海防,航海装备Ⅲ
600150,中国船舶,航海装备Ⅲ
603268,*ST松发,航海装备Ⅲ
600685,中船防务,航海装备Ⅲ
300065,海兰信,航海装备Ⅱ
300600,国瑞科技,航海装备Ⅱ
300008,天海防务,航海装备Ⅱ
601890,亚星锚链,航海装备Ⅱ
300810,中科海讯,航海装备Ⅱ
300589,江龙船艇,航海装备Ⅱ
600764,中国海防,航海装备Ⅱ
600150,中国船舶,航海装备Ⅱ
603268,*ST松发,航海装备Ⅱ
600685,中船防务,航海装备Ⅱ
600419,天润乳业,乳品
002732,燕塘乳业,乳品
600597,光明乳业,乳品
002946,新乳业,乳品
600887,伊利股份,乳品
001318,阳光乳业,乳品
300892,品渥食品,乳品
002910,庄园牧场,乳品
605300,佳禾食品,乳品
920786,骑士乳业,乳品
300898,熊猫乳品,乳品
300915,海融科技,乳品
300106,西部牧业,乳品
605179,一鸣食品,乳品
600429,三元股份,乳品
002570,贝因美,乳品
002329,皇氏集团,乳品
600882,妙可蓝多,乳品
605388,均瑶健康,乳品
600113,浙江东日,商业物业经营
002818,富森美,商业物业经营
002344,海宁皮城,商业物业经营
600790,轻纺城,商业物业经营
600605,汇通能源,商业物业经营
603682,锦和商管,商业物业经营
601828,美凯龙,商业物业经营
300947,德必集团,商业物业经营
000785,居然智家,商业物业经营
600743,华远控股,商业物业经营
600655,豫园股份,商业物业经营
000007,全新好,商业物业经营
600415,小商品城,商业物业经营
200058,深赛格B,商业物业经营
000058,深 赛 格,商业物业经营
000061,农 产 品,商业物业经营
920188,N悦龙,橡胶
920225,利通科技,橡胶
603033,三维股份,橡胶
001325,元创股份,橡胶
002381,双箭股份,橡胶
300121,阳谷华泰,橡胶
603650,彤程新材,橡胶
301459,丰茂股份,橡胶
920098,科隆新材,橡胶
920665,科强股份,橡胶
300320,海达股份,橡胶
301300,远翔新材,橡胶
920834,三维装备,橡胶
002442,龙星科技,橡胶
002753,永东股份,橡胶
300731,科创新源,橡胶
002068,黑猫股份,橡胶
920694,中裕科技,橡胶
001207,联科科技,橡胶
002224,三 力 士,橡胶
300767,震安科技,橡胶
300587,天铁科技,橡胶
605183,确成股份,橡胶
300461,田中精机,自动化设备
002957,科瑞技术,自动化设备
301568,思泰克,自动化设备
603203,快克智能,自动化设备
688090,瑞松科技,自动化设备
688017,绿的谐波,自动化设备
688003,天准科技,自动化设备
688215,瑞晟智能,自动化设备
603960,克来机电,自动化设备
688290,景业智能,自动化设备
603275,众辰科技,自动化设备
301021,英诺激光,自动化设备
920885,星辰科技,自动化设备
002008,大族激光,自动化设备
688306,均普智能,自动化设备
605186,健麾信息,自动化设备
300747,锐科激光,自动化设备
301320,豪江智能,自动化设备
920405,海希通讯,自动化设备
688160,步科股份,自动化设备
603283,赛腾股份,自动化设备
920396,常辅股份,自动化设备
688170,德龙激光,自动化设备
301418,协昌科技,自动化设备
002184,海得控制,自动化设备
605288,凯迪股份,自动化设备
001266,宏英智能,自动化设备
301199,迈赫股份,自动化设备
688570,天玛智控,自动化设备
002747,埃斯顿,自动化设备
603082,北自科技,自动化设备
300276,三丰智能,自动化设备
688310,迈得医疗,自动化设备
688025,杰普特,自动化设备
603015,弘讯科技,自动化设备
301312,智立方,自动化设备
688395,正弦电气,自动化设备
301112,信邦智能,自动化设备
688686,奥普特,自动化设备
300278,华昌达,自动化设备
301633,港迪技术,自动化设备
603583,捷昌驱动,自动化设备
300484,蓝海华腾,自动化设备
002979,雷赛智能,自动化设备
688623,双元科技,自动化设备
920035,精创电气,自动化设备
600215,派斯林,自动化设备
002975,博杰股份,自动化设备
688218,江苏北人,自动化设备
688777,中控技术,自动化设备
301512,智信精密,自动化设备
920119,美德乐,自动化设备
688255,凯尔达,自动化设备
002334,英威腾,自动化设备
002698,博实股份,自动化设备
688165,埃夫特-U,自动化设备
300227,光韵达,自动化设备
300400,劲拓股份,自动化设备
688646,ST逸飞,自动化设备
300607,拓斯达,自动化设备
603416,信捷电气,自动化设备
603025,大豪科技,自动化设备
300486,东杰智能,自动化设备
688816,易思维,自动化设备
300802,矩子科技,自动化设备
301510,固高科技,自动化设备
301029,怡合达,自动化设备
300024,机器人,自动化设备
300124,汇川技术,自动化设备
688329,艾隆科技,自动化设备
688698,伟创电气,自动化设备
688320,禾川科技,自动化设备
920593,鼎智科技,自动化设备
920579,机科股份,自动化设备
688097,博众精工,自动化设备
688518,联赢激光,自动化设备
000988,华工科技,自动化设备
300048,合康新能,自动化设备
300083,创世纪,自动化设备
603666,亿嘉和,自动化设备
001223,欧克科技,自动化设备
920425,乐创技术,自动化设备
688559,海目星,自动化设备
300757,罗博特科,自动化设备
920578,巨能股份,自动化设备
688455,科捷智能,自动化设备
688125,安达智能,自动化设备
300097,ST智云,自动化设备
300272,开能健康,清洁小家电
301332,德尔玛,清洁小家电
603355,莱克电气,清洁小家电
603486,科沃斯,清洁小家电
603219,富佳股份,清洁小家电
688169,石头科技,清洁小家电
301187,欧圣电气,清洁小家电
605555,德昌股份,清洁小家电
002069,獐子岛,渔业
000798,中水渔业,渔业
300094,国联水产,渔业
600467,好当家,渔业
200992,中  鲁Ｂ,渔业
600257,大湖股份,渔业
600097,开创国际,渔业
688802,沐曦股份-U,数字芯片设计
001309,德明利,数字芯片设计
688252,天德钰,数字芯片设计
002213,大为股份,数字芯片设计
688702,盛科通信-U,数字芯片设计
688107,安路科技,数字芯片设计
300053,航宇微,数字芯片设计
688709,成都华微,数字芯片设计
688795,摩尔线程-U,数字芯片设计
688766,普冉股份,数字芯片设计
301536,星宸科技,数字芯片设计
688213,思特威-W,数字芯片设计
688380,中微半导,数字芯片设计
688728,格科微,数字芯片设计
688018,乐鑫科技,数字芯片设计
688807,优迅股份,数字芯片设计
688608,恒玄科技,数字芯片设计
688486,龙迅股份,数字芯片设计
688332,中科蓝讯,数字芯片设计
688123,聚辰股份,数字芯片设计
688259,创耀科技,数字芯片设计
688620,安凯微,数字芯片设计
688099,晶晨股份,数字芯片设计
300327,中颖电子,数字芯片设计
688385,复旦微电,数字芯片设计
688589,力合微,数字芯片设计
688521,芯原股份,数字芯片设计
688591,泰凌微,数字芯片设计
603986,兆易创新,数字芯片设计
603501,豪威集团,数字芯片设计
300458,全志科技,数字芯片设计
300077,国民技术,数字芯片设计
688279,峰岹科技,数字芯片设计
002049,紫光国微,数字芯片设计
300223,北京君正,数字芯片设计
301308,江波龙,数字芯片设计
603893,瑞芯微,数字芯片设计
688449,联芸科技,数字芯片设计
688416,恒烁股份,数字芯片设计
688262,国芯科技,数字芯片设计
300613,富瀚微,数字芯片设计
688256,寒武纪,数字芯片设计
688008,澜起科技,数字芯片设计
688593,新相微,数字芯片设计
688595,芯海科技,数字芯片设计
688049,炬芯科技,数字芯片设计
688047,龙芯中科,数字芯片设计
688525,佰维存储,数字芯片设计
688110,东芯股份,数字芯片设计
300672,国科微,数字芯片设计
688041,海光信息,数字芯片设计
300585,奥联电子,底盘与发动机系统
300580,贝斯特,底盘与发动机系统
301225,恒勃股份,底盘与发动机系统
000338,潍柴动力,底盘与发动机系统
300547,川环科技,底盘与发动机系统
301550,斯菱智驱,底盘与发动机系统
300611,美力科技,底盘与发动机系统
603305,旭升集团,底盘与发动机系统
002265,建设工业,底盘与发动机系统
301667,纳百川,底盘与发动机系统
605088,冠盛股份,底盘与发动机系统
002406,远东传动,底盘与发动机系统
301680,固德电材,底盘与发动机系统
002283,天润工业,底盘与发动机系统
301170,锡南科技,底盘与发动机系统
301007,德迈仕,底盘与发动机系统
603701,德宏股份,底盘与发动机系统
002536,飞龙股份,底盘与发动机系统
000570,苏常柴Ａ,底盘与发动机系统
301229,纽泰格,底盘与发动机系统
603037,凯众股份,底盘与发动机系统
301020,密封科技,底盘与发动机系统
603009,北特科技,底盘与发动机系统
001380,华纬科技,底盘与发动机系统
603809,豪能股份,底盘与发动机系统
002363,隆基机械,底盘与发动机系统
600933,爱柯迪,底盘与发动机系统
301397,溯联股份,底盘与发动机系统
000816,智慧农业,底盘与发动机系统
000030,富奥股份,底盘与发动机系统
301072,中捷精工,底盘与发动机系统
300176,鸿特科技,底盘与发动机系统
603788,宁波高发,底盘与发动机系统
002703,浙江世宝,底盘与发动机系统
603586,金麒麟,底盘与发动机系统
603767,中马传动,底盘与发动机系统
605133,嵘泰股份,底盘与发动机系统
002715,登云股份,底盘与发动机系统
900920,动力Ｂ股,底盘与发动机系统
300507,苏奥传感,底盘与发动机系统
000981,山子高科,底盘与发动机系统
002708,光洋股份,底盘与发动机系统
000880,潍柴重机,底盘与发动机系统
603178,圣龙股份,底盘与发动机系统
603926,铁流股份,底盘与发动机系统
600178,东安动力,底盘与发动机系统
002590,万安科技,底盘与发动机系统
603982,泉峰汽车,底盘与发动机系统
603161,科华控股,底盘与发动机系统
603089,正裕工业,底盘与发动机系统
600148,长春一东,底盘与发动机系统
301192,泰祥股份,底盘与发动机系统
300694,蠡湖股份,底盘与发动机系统
200030,富奥B,底盘与发动机系统
000903,ST云动,底盘与发动机系统
002126,银轮股份,底盘与发动机系统
000559,万向钱潮,底盘与发动机系统
603040,新坐标,底盘与发动机系统
688280,精进电动-UW,底盘与发动机系统
300680,隆盛科技,底盘与发动机系统
002765,蓝黛科技,底盘与发动机系统
002434,万里扬,底盘与发动机系统
001282,三联锻造,底盘与发动机系统
603596,伯特利,底盘与发动机系统
300375,鹏翎股份,底盘与发动机系统
601689,拓普集团,底盘与发动机系统
000581,威孚高科,底盘与发动机系统
200570,苏常柴Ｂ,底盘与发动机系统
920871,派特尔,底盘与发动机系统
300258,精锻科技,底盘与发动机系统
600960,渤海汽车,底盘与发动机系统
200581,苏威孚Ｂ,底盘与发动机系统
603107,上海汽配,底盘与发动机系统
301560,众捷汽车,底盘与发动机系统
300733,西菱动力,底盘与发动机系统
920418,苏轴股份,底盘与发动机系统
920086,科马材料,底盘与发动机系统
000678,襄阳轴承,底盘与发动机系统
603007,*ST花王,底盘与发动机系统
002806,华锋股份,底盘与发动机系统
002553,南方精工,底盘与发动机系统
920978,开特股份,底盘与发动机系统
605255,天普股份,底盘与发动机系统
002472,双环传动,底盘与发动机系统
920271,邦德股份,底盘与发动机系统
603949,雪龙集团,底盘与发动机系统
603158,腾龙股份,底盘与发动机系统
002284,亚太股份,底盘与发动机系统
920837,华原股份,底盘与发动机系统
920896,旺成科技,底盘与发动机系统
920195,三祥科技,底盘与发动机系统
920378,泰德股份,底盘与发动机系统
603121,华培动力,底盘与发动机系统
603166,福达股份,底盘与发动机系统
920000,安徽凤凰,底盘与发动机系统
920454,同心传动,底盘与发动机系统
600841,动力新科,底盘与发动机系统
600218,全柴动力,底盘与发动机系统
920146,华阳变速,底盘与发动机系统
002448,中原内配,底盘与发动机系统
301119,正强股份,底盘与发动机系统
920242,建邦科技,底盘与发动机系统
603286,日盈电子,底盘与发动机系统
603319,美湖股份,底盘与发动机系统
002592,ST八菱,底盘与发动机系统
600698,湖南天雁,底盘与发动机系统
603758,秦安股份,底盘与发动机系统
900946,天雁B股,底盘与发动机系统
920106,林泰新材,底盘与发动机系统
603013,亚普股份,底盘与发动机系统
603950,长源东谷,底盘与发动机系统
000056,皇庭国际,物业管理
603506,南都物业,物业管理
002968,新大正,物业管理
002188,中天服务,物业管理
001914,招商积余,物业管理
300917,特发服务,物业管理
200056,皇庭B,物业管理
600136,ST明诚,物业管理
600901,江苏金租,租赁
603300,海南华铁,租赁
000415,渤海租赁,租赁
001400,江顺科技,专用设备
003036,泰坦股份,专用设备
603159,上海亚虹,专用设备
603356,华菱精工,专用设备
300499,高澜股份,专用设备
688630,芯碁微装,专用设备
300472,*ST新元,专用设备
301338,凯格精机,专用设备
300813,泰林生物,专用设备
002278,神开股份,专用设备
603076,乐惠国际,专用设备
301200,大族数控,专用设备
688383,新益昌,专用设备
301013,利和兴,专用设备
603698,航天工程,专用设备
600232,金鹰股份,专用设备
920091,大鹏工业,专用设备
301138,华研精机,专用设备
300159,*ST新研,专用设备
603855,华荣股份,专用设备
600501,航天晨光,专用设备
603321,梅轮电梯,专用设备
603325,博隆技术,专用设备
301063,海锅股份,专用设备
603966,法兰泰克,专用设备
002757,南兴股份,专用设备
603029,天鹅股份,专用设备
601798,蓝科高新,专用设备
603289,泰瑞机器,专用设备
300092,科新机电,专用设备
688128,中国电研,专用设备
600980,北矿科技,专用设备
001360,南矿集团,专用设备
600835,上海机电,专用设备
603956,威派格,专用设备
301533,威马农机,专用设备
600444,国机通用,专用设备
603173,福斯达,专用设备
688113,联测科技,专用设备
300971,博亚精工,专用设备
002774,快意电梯,专用设备
603895,天永智能,专用设备
300931,通用电梯,专用设备
603901,永创智能,专用设备
603488,展鹏科技,专用设备
002816,*ST和科,专用设备
600894,广日股份,专用设备
002611,东方精工,专用设备
002722,物产金轮,专用设备
603011,合锻智能,专用设备
603081,大丰实业,专用设备
688071,华依科技,专用设备
601106,中国一重,专用设备
603800,洪田股份,专用设备
601399,国机重装,专用设备
002779,中坚科技,专用设备
300669,沪宁股份,专用设备
300412,迦南科技,专用设备
300382,斯莱克,专用设备
601608,中信重工,专用设备
001225,和泰机电,专用设备
300281,金明精机,专用设备
600520,三佳科技,专用设备
002073,软控股份,专用设备
002690,美亚光电,专用设备
002535,林州重机,专用设备
002689,ST远智,专用设备
002890,弘宇股份,专用设备
603012,创力集团,专用设备
688092,爱科科技,专用设备
300471,厚普股份,专用设备
001288,运机集团,专用设备
603135,中重科技,专用设备
605259,绿田机械,专用设备
301053,远信工业,专用设备
300521,爱司凯,专用设备
600843,上工申贝,专用设备
603169,兰石重装,专用设备
001277,速达股份,专用设备
300004,南风股份,专用设备
600560,金自天正,专用设备
300902,国安达,专用设备
600545,卓郎智能,专用设备
300411,金盾股份,专用设备
002337,赛象科技,专用设备
300865,大宏立,专用设备
301083,百胜智能,专用设备
920703,广厦环能,专用设备
688755,汉邦科技,专用设备
603095,越剑智能,专用设备
000852,石化机械,专用设备
300756,金马游乐,专用设备
002204,大连重工,专用设备
002009,天奇股份,专用设备
603789,*ST星农,专用设备
300950,德固特,专用设备
002595,豪迈科技,专用设备
300095,华伍股份,专用设备
601717,中创智领,专用设备
300293,蓝英装备,专用设备
002523,天桥起重,专用设备
688531,日联科技,专用设备
300509,新美星,专用设备
002833,弘亚数控,专用设备
301601,惠通科技,专用设备
300540,蜀道装备,专用设备
688596,正帆科技,专用设备
688312,燕麦科技,专用设备
600397,江钨装备,专用设备
301260,格力博,专用设备
600320,振华重工,专用设备
002527,新时达,专用设备
603337,杰克科技,专用设备
300837,浙矿股份,专用设备
688377,迪威尔,专用设备
300823,建科智能,专用设备
600579,中化装备,专用设备
920112,巴兰仕,专用设备
300549,优德精密,专用设备
001395,亚联机械,专用设备
920026,卓兆点胶,专用设备
601038,一拖股份,专用设备
300512,中亚股份,专用设备
688529,豪森智能,专用设备
600262,北方股份,专用设备
002730,电光科技,专用设备
002483,润邦股份,专用设备
300836,佰奥智能,专用设备
301598,博科测试,专用设备
301056,森赫股份,专用设备
688211,中科微至,专用设备
688633,星球石墨,专用设备
300195,长荣股份,专用设备
688420,美腾科技,专用设备
300988,津荣天宇,专用设备
600169,ST太重,专用设备
920158,长江能科,专用设备
002691,冀凯股份,专用设备
920931,无锡鼎邦,专用设备
300307,慈星股份,专用设备
603036,如通股份,专用设备
300103,达刚控股,专用设备
688700,东威科技,专用设备
002786,银宝山新,专用设备
601369,陕鼓动力,专用设备
301128,强瑞技术,专用设备
002006,精工科技,专用设备
920608,丰安股份,专用设备
920455,汇隆活塞,专用设备
900947,振华Ｂ股,专用设备
002031,巨轮智能,专用设备
300415,伊之密,专用设备
002529,*ST海源,专用设备
920781,瑞奇智造,专用设备
600582,天地科技,专用设备
688022,瀚川智能,专用设备
300480,光力科技,专用设备
688162,巨一科技,专用设备
920061,西磁科技,专用设备
920080,奥美森,专用设备
920717,瑞星股份,专用设备
920810,春光智能,专用设备
920475,三友科技,专用设备
900925,机电Ｂ股,专用设备
300833,浩洋股份,专用设备
002667,威领股份,专用设备
688789,宏华数科,专用设备
920284,灵鸽科技,专用设备
000856,冀东装备,专用设备
688328,深科达,专用设备
002960,青鸟消防,专用设备
300151,昌红科技,专用设备
301158,德石股份,专用设备
688121,卓然股份,专用设备
002564,天沃科技,专用设备
001332,锡装股份,专用设备
688400,凌云光,专用设备
002021,中捷资源,专用设备
920553,凯腾精工,专用设备
300879,大叶股份,专用设备
920895,花溪科技,专用设备
300099,尤洛卡,专用设备
920856,浩淼科技,专用设备
900924,上工Ｂ股,专用设备
301392,汇成真空,专用设备
920855,浙江大农,专用设备
002837,英维克,专用设备
688648,中邮科技,专用设备
300084,海默科技,专用设备
002526,山东矿机,专用设备
603391,力聚热能,专用设备
920395,朗鸿科技,专用设备
002490,山东墨龙,专用设备
002353,杰瑞股份,专用设备
600302,标准股份,专用设备
002367,康力电梯,专用设备
600499,科达制造,专用设备
002209,达 意 隆,专用设备
001256,炜冈科技,专用设备
603656,泰禾智能,专用设备
605286,同力天启,专用设备
301105,鸿铭股份,专用设备
300385,雪浪环境,环保
300961,深水海纳,环保
