股票代码,股票名称,所属行业,所属概念
688776,国光电气,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
300352,北信源,"计算机,垂直应用软件,软件开发",
600305,恒顺醋业,"调味发酵品Ⅲ,调味发酵品Ⅱ,食品饮料",
300695,兆丰股份,"汽车,汽车零部件,轮胎轮毂",
603270,金帝股份,"金属制品,通用设备,机械设备",
2556,辉隆股份,"农林牧渔,农业综合Ⅲ,农业综合Ⅱ",
688170,德龙激光,"机械设备,自动化设备,激光设备",
600161,天坛生物,"医药生物,生物制品,血液制品",
603901,永创智能,"机械设备,专用设备,印刷包装机械",
2913,奥士康,"元件,印制电路板,电子",
301388,欣灵电气,"配电设备,电力设备,电网设备",
2825,纳尔股份,"其他塑料制品,基础化工,塑料",
600217,中再资环,"环保,环境治理,固废治理",
688739,成大生物,"医药生物,生物制品,疫苗",
2398,垒知集团,"水泥,建筑材料,水泥制品",
605186,健麾信息,"机械设备,其他自动化设备,自动化设备",
600358,ST联合,"传媒,广告营销,营销代理",
300800,力合科技,"环保设备Ⅲ,环保设备Ⅱ,环保",
2650,ST加加,"调味发酵品Ⅲ,调味发酵品Ⅱ,食品饮料",
688511,*ST天微,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
2670,国盛证券,"证券Ⅲ,证券Ⅱ,非银金融",
600933,爱柯迪,"汽车,汽车零部件,底盘与发动机系统",
600410,华胜天成,"IT服务Ⅲ,IT服务Ⅱ,计算机",
300290,荣科科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
300058,蓝色光标,"传媒,广告营销,营销代理",
688365,光云科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
2678,珠江钢琴,"文娱用品,娱乐用品,轻工制造",
603266,天龙股份,"车身附件及饰件,汽车,汽车零部件",
300971,博亚精工,"其他专用设备,机械设备,专用设备",
301587,中瑞股份,"锂电池,电池,电力设备",
300179,四方达,"通用设备,磨具磨料,机械设备",
600887,伊利股份,"食品饮料,饮料乳品,乳品",
600117,西宁特钢,"钢铁,特钢Ⅲ,特钢Ⅱ",
301297,富乐德,"半导体设备,半导体,电子",
600989,宝丰能源,"基础化工,煤化工,化学原料",
601968,宝钢包装,"金属包装,包装印刷,轻工制造",
300267,尔康制药,"化学制药,原料药,医药生物",
603738,泰晶科技,"被动元件,元件,电子",
2827,高争民爆,"民爆制品,基础化工,化学制品",
603908,牧高笛,"服装家纺,鞋帽及其他,纺织服饰",
2188,中天服务,"房地产服务,物业管理,房地产",
605599,菜百股份,"纺织服饰,钟表珠宝,饰品",
2783,凯龙股份,"民爆制品,基础化工,化学制品",
600326,西藏天路,"水泥制造,水泥,建筑材料",
600883,博闻科技,"种植业,食用菌,农林牧渔",
686,东北证券,"证券Ⅲ,证券Ⅱ,非银金融",
2297,博云新材,"国防军工,航空装备Ⅲ,航空装备Ⅱ",
688113,联测科技,"其他专用设备,机械设备,专用设备",
601939,建设银行,"国有大型银行Ⅲ,银行,银行Ⅱ",
633,合金投资,"其他金属新材料,有色金属,金属新材料",
300771,智莱科技,"计算机,计算机设备,其他计算机设备",
603717,天域生物,"建筑装饰,基础建设,园林工程",
301,东方盛虹,"炼油化工,炼化及贸易,石油石化",
600386,北巴传媒,"汽车,汽车经销商,汽车服务",
603883,老百姓,"医药商业,线下药店,医药生物",
601899,紫金矿业,"工业金属,有色金属,铜",
790,华神科技,"中药Ⅲ,中药Ⅱ,医药生物",
756,新华制药,"化学制剂,化学制药,医药生物",
2655,共达电声,"电子,消费电子,消费电子零部件及组装",
2172,澳洋健康,"医疗服务,医药生物,医院",
2567,唐人神,"农林牧渔,畜禽饲料,饲料",
548,湖南投资,"交通运输,铁路公路,高速公路",
301611,珂玛科技,"半导体材料,半导体,电子",
300146,汤臣倍健,"食品饮料,食品加工,保健品",
1330,博纳影业,"影视院线,影视动漫制作,传媒",
600639,浦东金桥,"房地产,产业地产,房地产开发",
601898,中煤能源,"动力煤,煤炭开采,煤炭",
1380,华纬科技,"汽车,汽车零部件,底盘与发动机系统",
600710,苏美达,"商贸零售,贸易Ⅲ,贸易Ⅱ",
603506,南都物业,"房地产服务,物业管理,房地产",
2347,泰尔股份,"金属制品,通用设备,机械设备",
688026,洁特生物,"医药生物,医疗器械,医疗耗材",
603867,新化股份,"基础化工,化学制品,其他化学制品",
2697,红旗连锁,"超市,商贸零售,一般零售",
301500,飞南资源,"环保,环境治理,固废治理",
300042,朗科科技,"计算机,计算机设备,其他计算机设备",
2728,特一药业,"中药Ⅲ,中药Ⅱ,医药生物",
969,安泰科技,"其他金属新材料,有色金属,金属新材料",
688362,甬矽电子,"集成电路封测,半导体,电子",
2785,万里石,"建筑材料,装修建材,其他建材Ⅲ",
601607,上海医药,"医药流通,医药商业,医药生物",
603648,畅联股份,"交通运输,物流,端到端供应链服务",
920247,华密新材,"其他汽车零部件,汽车,汽车零部件",
2946,新乳业,"食品饮料,饮料乳品,乳品",
603948,建业股份,"基础化工,化学制品,其他化学制品",
688093,世华科技,"电子,其他电子Ⅲ,其他电子Ⅱ",
573,粤宏远Ａ,"房地产,房地产开发,住宅开发",
600183,生益科技,"元件,印制电路板,电子",
301130,西点药业,"化学制剂,化学制药,医药生物",
2190,成飞集成,"其他汽车零部件,汽车,汽车零部件",
300181,佐力药业,"中药Ⅲ,中药Ⅱ,医药生物",
603205,健尔康,"医药生物,医疗器械,医疗耗材",
603000,人民网,"数字媒体,传媒,门户网站",
301509,金凯生科,"医疗研发外包,医疗服务,医药生物",
404,长虹华意,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
600246,万通发展,"房地产,房地产开发,住宅开发",
601106,中国一重,"机械设备,专用设备,能源及重型设备",
601005,重庆钢铁,"板材,普钢,钢铁",
906,浙商中拓,"原材料供应链服务,交通运输,物流",
920174,五新隧装,"基建市政工程,建筑装饰,基础建设",
715,中兴商业,"百货,商贸零售,一般零售",
1696,宗申动力,"通用设备,其他通用设备,机械设备",
2639,雪人集团,"制冷空调设备,通用设备,机械设备",
1368,通达创智,"文娱用品,娱乐用品,轻工制造",
688112,鼎阳科技,"通用设备,仪器仪表,机械设备",
601997,贵阳银行,"城商行Ⅲ,银行,银行Ⅱ",
601990,南京证券,"证券Ⅲ,证券Ⅱ,非银金融",
2832,比音勒芬,"非运动服装,服装家纺,纺织服饰",
301390,经纬股份,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
920169,七丰精工,"金属制品,通用设备,机械设备",
409,云鼎科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
603536,惠发食品,"预加工食品,食品饮料,食品加工",
601958,金钼股份,"有色金属,小金属,钼",
600894,广日股份,"机械设备,楼宇设备,专用设备",
2735,王子新材,"塑料包装,包装印刷,轻工制造",
100,TCL科技,"电子,面板,光学光电子",
300864,南大环境,"环保,环境治理,综合环境治理",
762,西藏矿业,"有色金属,锂,能源金属",
603895,天永智能,"其他专用设备,机械设备,专用设备",
600059,古越龙山,"食品饮料,非白酒,其他酒类",
605056,咸亨国际,"通用设备,仪器仪表,机械设备",
630,铜陵有色,"工业金属,有色金属,铜",
688548,广钢气体,"电子,电子化学品Ⅲ,电子化学品Ⅱ",
600861,北京人力,"人力资源服务,专业服务,社会服务",
920075,柏星龙,"包装印刷,轻工制造,纸包装",
603258,电魂网络,"传媒,游戏Ⅲ,游戏Ⅱ",
300765,新诺威,"化学制药,原料药,医药生物",
300713,英可瑞,"其他电源设备Ⅲ,其他电源设备Ⅱ,电力设备",
603281,江瀚新材,"基础化工,化学制品,有机硅",
600179,安通控股,"航运港口,航运,交通运输",
601399,国机重装,"机械设备,专用设备,能源及重型设备",
688213,思特威-W,"半导体,电子,数字芯片设计",
2524,光正眼科,"医疗服务,医药生物,医院",
301608,博实结,"计算机,计算机设备,其他计算机设备",
301446,福事特,"机械设备,工程机械器件,工程机械",
603808,歌力思,"非运动服装,服装家纺,纺织服饰",
688750,金天钛业,"有色金属,其他小金属,小金属",
301025,读客文化,"大众出版,出版,传媒",
300091,*ST金灵,"通用设备,其他通用设备,机械设备",
600679,上海凤凰,"摩托车及其他,其他运输设备,汽车",
2215,诺 普 信,"农药,农化制品,基础化工",
605339,南侨食品,"烘焙食品,休闲食品,食品饮料",
300318,博晖创新,"医药生物,生物制品,血液制品",
603518,锦泓集团,"非运动服装,服装家纺,纺织服饰",
525,红太阳,"农药,农化制品,基础化工",
2557,洽洽食品,"休闲食品,食品饮料,零食",
300479,神思电子,"计算机,计算机设备,其他计算机设备",
521,长虹美菱,"家用电器,冰洗,白色家电",
300582,英飞特,"电子,光学光电子,LED",
601788,光大证券,"证券Ⅲ,证券Ⅱ,非银金融",
600990,四创电子,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
1313,粤海饲料,"农林牧渔,水产饲料,饲料",
300830,金现代,"计算机,垂直应用软件,软件开发",
600597,光明乳业,"食品饮料,饮料乳品,乳品",
600606,绿地控股,"房地产,房地产开发,住宅开发",
603193,润本股份,"美容护理,个护用品,洗护用品",
600556,天下秀,"传媒,广告营销,营销代理",
301101,明月镜片,"文化用品,文娱用品,轻工制造",
603718,海利生物,"医药生物,医疗器械,医疗耗材",
600673,东阳光,"综合Ⅲ,综合,综合Ⅱ",
605288,凯迪股份,"机械设备,工控设备,自动化设备",
301002,崧盛股份,"电力设备,电网设备,输变电设备",
2020,京新药业,"化学制剂,化学制药,医药生物",
603167,渤海轮渡,"航运港口,航运,交通运输",
2789,*ST建艺,"装修装饰Ⅲ,装修装饰Ⅱ,建筑装饰",
601333,广深铁路,"铁路运输,交通运输,铁路公路",
603977,国泰集团,"民爆制品,基础化工,化学制品",
300730,科创信息,"计算机,垂直应用软件,软件开发",
2812,恩捷股份,"电池,电力设备,电池化学品",
603466,风语筑,"数字媒体,其他数字媒体,传媒",
301682,C宏明,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
300841,康华生物,"医药生物,生物制品,疫苗",
603395,红四方,"农化制品,复合肥,基础化工",
301359,东南电子,"电子,其他电子Ⅲ,其他电子Ⅱ",
603500,祥和实业,"机械设备,轨交设备Ⅲ,轨交设备Ⅱ",
300586,美联新材,"基础化工,塑料,改性塑料",
300500,启迪设计,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
2695,煌上煌,"熟食,休闲食品,食品饮料",
603779,威龙股份,"食品饮料,非白酒,其他酒类",
600519,贵州茅台,"食品饮料,白酒Ⅲ,白酒Ⅱ",
301012,扬电科技,"电力设备,电网设备,输变电设备",
301353,普莱得,"通用设备,其他通用设备,机械设备",
2722,物产金轮,"纺织服装设备,机械设备,专用设备",
300973,立高食品,"烘焙食品,休闲食品,食品饮料",
600807,济高发展,"医药生物,医疗器械,体外诊断",
300497,富祥药业,"化学制药,原料药,医药生物",
600088,中视传媒,"影视院线,影视动漫制作,传媒",
300931,通用电梯,"机械设备,楼宇设备,专用设备",
503,国新健康,"计算机,垂直应用软件,软件开发",
688091,上海谊众,"化学制剂,化学制药,医药生物",
603048,浙江黎明,"其他汽车零部件,汽车,汽车零部件",
300015,爱尔眼科,"医疗服务,医药生物,医院",
601577,长沙银行,"城商行Ⅲ,银行,银行Ⅱ",
2393,力生制药,"化学制剂,化学制药,医药生物",
688182,灿勤科技,"通信设备,通信,通信网络设备及器件",
2462,嘉事堂,"医药流通,医药商业,医药生物",
300123,亚光科技,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
688570,天玛智控,"机械设备,工控设备,自动化设备",
2363,隆基机械,"汽车,汽车零部件,底盘与发动机系统",
301202,朗威股份,"通信设备,通信,其他通信设备",
3017,大洋生物,"基础化工,化学原料,无机盐",
603988,中电电机,"电机Ⅲ,电机Ⅱ,电力设备",
2566,益盛药业,"中药Ⅲ,中药Ⅱ,医药生物",
300154,瑞凌股份,"通用设备,其他通用设备,机械设备",
600963,岳阳林纸,"轻工制造,造纸,大宗用纸",
603332,苏州龙杰,"基础化工,化学纤维,涤纶",
301131,聚赛龙,"基础化工,塑料,改性塑料",
657,中钨高新,"有色金属,小金属,钨",
2611,东方精工,"机械设备,专用设备,印刷包装机械",
300177,中海达,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
603786,科博达,"汽车电子电气系统,汽车,汽车零部件",
688037,芯源微,"半导体设备,半导体,电子",
600592,龙溪股份,"金属制品,通用设备,机械设备",
301418,协昌科技,"机械设备,工控设备,自动化设备",
603602,纵横通信,"传媒,广告营销,营销代理",
300612,宣亚国际,"传媒,广告营销,营销代理",
2374,中锐股份,"金属包装,包装印刷,轻工制造",
1308,康冠科技,"电子,面板,光学光电子",
2279,久其软件,"计算机,软件开发,横向通用软件",
601609,金田股份,"工业金属,有色金属,铜",
688217,睿昂基因,"医药生物,医疗器械,体外诊断",
410,沈阳机床,"通用设备,机械设备,机床工具",
301331,恩威医药,"中药Ⅲ,中药Ⅱ,医药生物",
300625,三雄极光,"家用电器,照明设备Ⅲ,照明设备Ⅱ",
955,欣龙控股,"纺织服饰,纺织制造,其他纺织",
603390,通达电气,"汽车电子电气系统,汽车,汽车零部件",
603800,洪田股份,"机械设备,专用设备,能源及重型设备",
300907,康平科技,"电机Ⅲ,电机Ⅱ,电力设备",
600662,外服控股,"人力资源服务,专业服务,社会服务",
300997,欢乐家,"软饮料,食品饮料,饮料乳品",
600775,南京熊猫,"通信设备,通信,通信终端及配件",
850,华茂股份,"棉纺,纺织服饰,纺织制造",
816,智慧农业,"汽车,汽车零部件,底盘与发动机系统",
949,新乡化纤,"基础化工,化学纤维,粘胶",
601061,中信金属,"商贸零售,贸易Ⅲ,贸易Ⅱ",
300643,万通智控,"其他汽车零部件,汽车,汽车零部件",
601811,新华文轩,"出版,教育出版,传媒",
600848,上海临港,"房地产,产业地产,房地产开发",
600926,杭州银行,"城商行Ⅲ,银行,银行Ⅱ",
605116,奥锐特,"化学制药,原料药,医药生物",
600255,鑫科材料,"其他金属新材料,有色金属,金属新材料",
882,华联股份,"百货,商贸零售,一般零售",
736,*ST中地,"房地产,房地产开发,住宅开发",
603866,桃李面包,"烘焙食品,休闲食品,食品饮料",
504,*ST生物,"其他医疗服务,医疗服务,医药生物",
600729,重庆百货,"商贸零售,一般零售,多业态零售",
600664,哈药股份,"化学制剂,化学制药,医药生物",
301267,华厦眼科,"医疗服务,医药生物,医院",
931,中 关 村,"化学制剂,化学制药,医药生物",
600641,先导基电,"半导体材料,半导体,电子",
688687,凯因科技,"其他生物制品,医药生物,生物制品",
2878,元隆雅图,"传媒,广告营销,营销代理",
688197,首药控股-U,"化学制剂,化学制药,医药生物",
301468,博盈特焊,"通用设备,其他通用设备,机械设备",
301098,金埔园林,"建筑装饰,基础建设,园林工程",
605138,盛泰集团,"非运动服装,服装家纺,纺织服饰",
1318,阳光乳业,"食品饮料,饮料乳品,乳品",
300722,新余国科,"航天装备Ⅲ,航天装备Ⅱ,国防军工",
600356,恒丰纸业,"轻工制造,特种纸,造纸",
920396,常辅股份,"机械设备,其他自动化设备,自动化设备",
603609,禾丰股份,"农林牧渔,畜禽饲料,饲料",
300913,兆龙互连,"通信线缆及配套,通信设备,通信",
3025,思进智能,"通用设备,机械设备,机床工具",
600210,紫江企业,"塑料包装,包装印刷,轻工制造",
